date,gold,oil
8/26/2016,0.766571076,-0.545194495
8/29/2016,0.779292742,-0.574217244
8/30/2016,0.674338996,-0.601920777
8/31/2016,0.604369832,-0.67447765
9/1/2016,0.657376774,-0.742197398
9/2/2016,0.792014408,-0.685910854
9/5/2016,0.361598035,-0.658207321
9/6/2016,1.065530232,-0.668761048
9/7/2016,1.023124678,-0.63929856
9/8/2016,0.949975097,-0.546073972
9/9/2016,0.874705239,-0.622588493
9/12/2016,0.782473159,-0.604559209
9/13/2016,0.74430816,-0.665682878
9/14/2016,0.770811631,-0.723728376
9/15/2016,0.681759968,-0.709217001
9/16/2016,0.599069137,-0.747914
9/19/2016,0.676459274,-0.736041057
9/20/2016,0.681759968,-0.729884717
9/21/2016,0.825938852,-0.646334378
9/22/2016,0.951035236,-0.603239993
9/23/2016,0.91923107,-0.6841519
9/26/2016,0.949975097,-0.620389799
9/27/2016,0.802615797,-0.675796866
9/28/2016,0.727345938,-0.571139074
9/29/2016,0.752789271,-0.536839461
9/30/2016,0.660557191,-0.518810178
10/3/2016,0.612850942,-0.493745076
10/4/2016,0.148510126,-0.49902194
10/5/2016,0.140029015,-0.448891737
10/6/2016,-0.027472924,-0.422067681
10/7/2016,-0.038074312,-0.449771214
10/10/2016,0.06157874,-0.382051466
10/11/2016,0.01493263,-0.406676829
10/12/2016,-0.004149869,-0.433500885
10/13/2016,0.044616518,-0.422067681
10/14/2016,0.02447388,-0.426025328
10/17/2016,0.039315824,-0.444054612
10/18/2016,0.111405266,-0.42866376
10/19/2016,0.183494708,-0.371058
10/20/2016,0.165472347,-0.422507419
10/21/2016,0.160171653,-0.404038397
10/24/2016,0.0986836,-0.418549772
10/25/2016,0.219539429,-0.443175134
10/26/2016,0.145329709,-0.477474747
10/27/2016,0.197276513,-0.453728861
10/28/2016,0.272546371,-0.498582201
10/31/2016,0.23650165,-0.579494108
11/1/2016,0.396582617,-0.587849141
11/2/2016,0.608610387,-0.646334378
11/3/2016,0.564084555,-0.676236605
11/4/2016,0.584227194,-0.702181183
11/7/2016,0.316012064,-0.666122616
11/8/2016,0.271486232,-0.662164969
11/9/2016,0.266185538,-0.649412549
11/10/2016,0.169712903,-0.676236605
11/11/2016,-0.295688053,-0.731203932
11/14/2016,-0.268124443,-0.73516158
11/15/2016,-0.225718889,-0.625666663
11/16/2016,-0.232079722,-0.63622039
11/17/2016,-0.300988747,-0.642816469
11/18/2016,-0.379439022,-0.630943526
11/21/2016,-0.375198467,-0.551790574
11/22/2016,-0.3624768,-0.528044689
11/23/2016,-0.586166098,-0.531122859
11/24/2016,-1.181434063,-0.530243382
11/25/2016,-0.707021927,-0.614673197
11/28/2016,-0.568143738,-0.569819858
11/29/2016,-0.601008042,-0.651171503
11/30/2016,-0.782291786,-0.466041543
12/1/2016,-0.832118312,-0.394803886
12/2/2016,-0.739886231,-0.367540091
12/5/2016,-0.747307203,-0.362702966
12/6/2016,-0.818336506,-0.400520488
12/7/2016,-0.6953604,-0.451530168
12/8/2016,-0.739886231,-0.404478136
12/9/2016,-0.850140672,-0.375455387
12/12/2016,-0.804554701,-0.31697015
12/13/2016,-0.875584004,-0.31037407
12/14/2016,-0.825757478,-0.395683363
12/15/2016,-1.125776773,-0.401839704
12/16/2016,-1.043085943,-0.357865842
12/19/2016,-0.990079,-0.348191592
12/20/2016,-1.084431358,-0.343354467
12/21/2016,-1.089732052,-0.331921263
12/22/2016,-1.118355801,-0.311693286
12/23/2016,-1.086551636,-0.308615116
12/26/2016,-1.722104877,-0.301139559
12/27/2016,-1.032484554,-0.269918117
12/28/2016,-1.010221638,-0.262882299
12/29/2016,-0.827877756,-0.275634719
12/30/2016,-0.898907059,-0.277833412
1/2/2017,-1.547181967,-0.264201515
1/3/2017,-0.790772896,-0.338957081
1/4/2017,-0.765329564,-0.298061389
1/5/2017,-0.606308736,-0.276074458
1/6/2017,-0.674157623,-0.265960469
1/9/2017,-0.548001099,-0.35522741
1/10/2017,-0.53845985,-0.405357613
1/11/2017,-0.416543882,-0.34247499
1/12/2017,-0.3815593,-0.309054854
1/13/2017,-0.402762077,-0.337198126
1/16/2017,-0.998030042,-0.330602047
1/17/2017,-0.232079722,-0.332361001
1/18/2017,-0.250102082,-0.393924409
1/19/2017,-0.358236245,-0.381171989
1/20/2017,-0.319011108,-0.334999433
1/23/2017,-0.216177639,-0.320488059
1/24/2017,-0.267064304,-0.301579298
1/25/2017,-0.404882355,-0.320488059
1/26/2017,-0.49181374,-0.27519498
1/27/2017,-0.504535407,-0.302019036
1/30/2017,-0.454708881,-0.325764922
1/31/2017,-0.291447497,-0.317849627
2/1/2017,-0.315830691,-0.270797594
2/2/2017,-0.198155279,-0.285748707
2/3/2017,-0.181193057,-0.272996287
2/6/2017,-0.063517644,-0.309054854
2/7/2017,-0.03065334,-0.345992899
2/8/2017,-0.010510702,-0.338517342
2/9/2017,-0.041254729,-0.309494593
2/10/2017,-0.050795978,-0.271677072
2/13/2017,-0.152569308,-0.312572763
2/14/2017,-0.152569308,-0.300699821
2/15/2017,-0.053976395,-0.304657468
2/16/2017,0.036135408,-0.293664003
2/17/2017,0.001150825,-0.291905048
2/20/2017,-0.623270958,-0.266839947
2/21/2017,-0.000969452,-0.262882299
2/22/2017,-0.063517644,-0.283550014
2/23/2017,0.131547904,-0.245732493
2/24/2017,0.202577207,-0.265960469
2/27/2017,0.209998179,-0.263322038
2/28/2017,0.159111514,-0.265080992
3/1/2017,0.125187071,-0.272996287
3/2/2017,-0.057156811,-0.326644399
3/3/2017,-0.111223893,-0.294983219
3/6/2017,-0.127125976,-0.300699821
3/7/2017,-0.228899305,-0.303338252
3/8/2017,-0.290387359,-0.429103498
3/9/2017,-0.356115967,-0.473077361
3/10/2017,-0.374138328,-0.507816712
3/13/2017,-0.346574718,-0.51177436
3/14/2017,-0.349755134,-0.541676586
3/15/2017,-0.370957911,-0.491546383
3/16/2017,-0.091081255,-0.496383508
3/17/2017,-0.060337228,-0.495064292
3/20/2017,-0.022172229,-0.519689655
3/21/2017,0.102924155,-0.558386654
3/22/2017,0.129427626,-0.52760495
3/23/2017,0.097623461,-0.542556063
3/24/2017,0.117766099,-0.53068312
3/27/2017,0.191975819,-0.541236847
3/28/2017,0.193035957,-0.513093575
3/29/2017,0.17183318,-0.462963372
3/30/2017,0.078540962,-0.426025328
3/31/2017,0.111405266,-0.415031863
4/3/2017,0.142149293,-0.430862453
4/4/2017,0.185614986,-0.396123102
4/5/2017,0.080661239,-0.390846238
4/6/2017,0.132608043,-0.366660614
4/7/2017,0.179254152,-0.342914728
4/10/2017,0.142149293,-0.305976684
4/11/2017,0.355237202,-0.291905048
4/12/2017,0.396582617,-0.304657468
4/13/2017,0.496235669,-0.301579298
4/14/2017,-0.077829519,-0.301579298
4/17/2017,0.529099973,-0.324885445
4/18/2017,0.540761501,-0.335439172
4/19/2017,0.43050706,-0.422067681
4/20/2017,0.443228726,-0.429543237
4/21/2017,0.499416085,-0.458126248
4/24/2017,0.380680534,-0.475276054
4/25/2017,0.276786927,-0.460764679
4/26/2017,0.244982761,-0.458126248
4/27/2017,0.263005122,-0.486709258
4/28/2017,0.288448454,-0.470878668
5/1/2017,0.155931098,-0.49242586
5/2/2017,0.17183318,-0.544315018
5/3/2017,0.081721378,-0.5372792
5/4/2017,-0.13242667,-0.638419083
5/5/2017,-0.149388891,-0.607637379
5/8/2017,-0.146208475,-0.598402868
5/9/2017,-0.262823748,-0.622588493
5/10/2017,-0.236320277,-0.558826392
5/11/2017,-0.180132918,-0.536839461
5/12/2017,-0.15044903,-0.536399722
5/15/2017,-0.126065837,-0.491986122
5/16/2017,-0.05821695,-0.500341155
5/17/2017,0.172893319,-0.482311872
5/18/2017,0.0986836,-0.46999919
5/19/2017,0.106104572,-0.426904805
5/22/2017,0.191975819,-0.40931526
5/23/2017,0.129427626,-0.376774602
5/24/2017,0.103984294,-0.381611727
5/25/2017,0.142149293,-0.489787428
5/26/2017,0.26406526,-0.450210952
5/29/2017,-0.321237399,-0.442735396
5/30/2017,0.203637346,-0.456367293
5/31/2017,0.303290398,-0.515292269
6/1/2017,0.247103039,-0.513533314
6/2/2017,0.352056785,-0.544315018
6/5/2017,0.378560256,-0.555748222
6/6/2017,0.531220251,-0.521008871
6/7/2017,0.484574142,-0.629624311
6/8/2017,0.339335119,-0.633142219
6/9/2017,0.254524011,-0.624787186
6/12/2017,0.229080678,-0.61379372
6/13/2017,0.225900262,-0.597083652
6/14/2017,0.300109981,-0.673158434
6/15/2017,0.073240267,-0.685031377
6/16/2017,0.093382905,-0.672718696
6/19/2017,-0.009450563,-0.696464581
6/20/2017,-0.047615562,-0.739119228
6/21/2017,-0.025352646,-0.769900931
6/22/2017,0.011752214,-0.76066642
6/23/2017,0.08914235,-0.748793477
6/26/2017,-0.016871535,-0.732523148
6/27/2017,-0.009450563,-0.694705627
6/28/2017,0.015992769,-0.672718696
6/29/2017,-0.016871535,-0.664363662
6/30/2017,-0.056096673,-0.615552675
